lat,lon,borough,activity_score,composite_perperson,eligible,near_transit,near_bus,commercial_area,score_311,score_mta,score_citibike,score_basket_need,lodes_pop,proxy_divergence,equity_floored,dot_calibration,district,in_bid,business_count,nearest_bin_walk_m
40.517114708030874,-74.2401437619527,Staten Island,53.243895549029105,61.259684132777494,True,True,False,19343.0,8.0,0.0,0.0,2.0,0.0,4.618802153517007,False,,SI03,False,1,260.71693602893214
40.518821961296965,-74.2401437619527,Staten Island,44.426119624389294,31.64470168050513,False,True,True,0.0,4.0,0.0,0.0,1.0,1484.0,0.0015551522402414164,False,,SI03,False,0,450.12187782114603
40.52223633740062,-74.2401437619527,Staten Island,32.26423349732278,46.28063024967643,True,False,True,15557.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,3,920.2621763473783
40.52565053959684,-74.2401437619527,Staten Island,32.26423349732278,46.28063024967643,True,False,True,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,854.0577946746753
40.52735757547864,-74.2401437619527,Staten Island,32.26423349732278,46.28063024967643,True,False,True,7145.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,1,726.0917977046238
40.529064567882365,-74.2401437619527,Staten Island,32.26423349732278,46.28063024967643,True,False,True,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,670.8232857789299
40.53589210270828,-74.2401437619527,Staten Island,37.33077831134142,50.34230807290072,True,False,False,11627.0,2.0,0.0,0.0,1.0,0.0,1.1547005383792517,False,,SI03,False,1,608.0747880633841
40.53759887771548,-74.2401437619527,Staten Island,41.24948725376164,53.318784010402666,False,False,False,30119.0,3.0,0.0,0.0,0.0,0.0,1.7320508075688772,False,,SI03,False,1,715.4957062025761
40.500039784277675,-74.23789797374239,Staten Island,32.26423349732278,46.28063024967643,False,False,False,0.0,1.0,0.0,0.0,3.0,0.0,0.5773502691896258,False,,SI03,False,1,809.9938364439361
40.50516271787342,-74.23789797374239,Staten Island,32.26423349732278,46.28063024967643,True,False,True,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,346.35738431712
40.51028526021426,-74.23789797374239,Staten Island,32.26423349732278,46.28063024967643,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,317.2704779048396
40.51540741128915,-74.23789797374239,Staten Island,44.426119624389294,55.610370928433674,False,False,False,0.0,4.0,0.0,0.0,0.0,0.0,2.3094010767585034,False,,SI03,False,0,467.82847791123675
